Subj	Age	Consent	Gender	NativeGerman	lang1	prof1	lang2	prof2	lang3	prof3	DesignNum	Date	Cond	Item	Word.number	Word	Word.length	Word.RT	Newline	Sentence	Q.ACC	Q.RT	CW.number	CritOrder	PresOrder	Repeat
47	23	yes	female	Yes	Kurdisch	fliessend	Franzoesisch	mittel	Englisch	sehr gut	87	July 19 2016 08:59:22	mS.pK	36	1	Ich	3	772	False	Ich_bin_mir_sicher,_dass_Kriegsdienst_eine_Wohltat_für_alle_ist.	1	941	8	95	95	1
47	23	yes	female	Yes	Kurdisch	fliessend	Franzoesisch	mittel	Englisch	sehr gut	87	July 19 2016 08:59:22	fillers	66	1	Ich	3	285	False	Ich_glaube,_dass_Aliens_irgendwo_im_Universum_existieren.	1	1864	NA	96	96	1
47	23	yes	female	Yes	Kurdisch	fliessend	Franzoesisch	mittel	Englisch	sehr gut	87	July 19 2016 08:59:22	fillers	77	1	Normalerweise	13	285	False	Normalerweise_kaufe_ich_Wolle_direkt_von_einem_Geschäft_auf_dem_Land.	1	1379	NA	97	97	1
47	23	yes	female	Yes	Kurdisch	fliessend	Franzoesisch	mittel	Englisch	sehr gut	87	July 19 2016 08:59:22	pS.mK	19	1	Meiner	6	295	False	Meiner_Meinung_nach_sind_die_wichtigsten_Dinge_im_Leben_Bildung_und_Literatur.	1	1117	10	98	98	1
47	23	yes	female	Yes	Kurdisch	fliessend	Franzoesisch	mittel	Englisch	sehr gut	87	July 19 2016 08:59:22	fillers	55	1	Ich	3	662	False	Ich_bin_bereit,_um_das_Training_für_die_Olympischen_Spiele_zu_starten.	1	1667	NA	99	99	1
47	23	yes	female	Yes	Kurdisch	fliessend	Franzoesisch	mittel	Englisch	sehr gut	87	July 19 2016 08:59:22	mS.mK	33	1	Normalerweise	13	370	False	Normalerweise_gehe_ich_jeden_Freitag_in_die_Moschee_mit_meiner_Frau.	1	1068	8	100	100	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	46	1	Ich	3	469	False	Ich_freue_mich_schon_darauf,_am_Wochenende_die_Berge_zu_sehen.	1	2801	NA	1	1	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	95	1	Ich	3	445	False	Ich_arbeite_gerade_an_einer_Ausgrabung_im_ehemaligen_Magna_Graecia.	0	4742	NA	2	2	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.pK	33	1	Normalerweise	13	510	False	Normalerweise_gehe_ich_jeden_Freitag_in_die_Moschee_mit_meiner_Frau.	1	1891	8	3	3	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	82	1	Ich	3	414	False	Ich_liebe_die_Altstadt_von_Barcelona.	1	2155	NA	4	4	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.pK	15	1	Ich	3	434	False	Ich_liebe_es,_zwei_Mal_pro_Woche_Kaviar_zu_essen.	1	1982	8	5	5	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	51	1	Es	2	425	False	Es_ist_schwierig_für_mich,_Zeit_für_Familie_und_Freunde_zu_finden.	1	3226	NA	6	6	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	55	1	Ich	3	354	False	Ich_bin_bereit,_um_das_Training_für_die_Olympischen_Spiele_zu_starten.	1	1964	NA	7	7	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.mK	8	1	Ich	3	499	False	Ich_verlasse_meine_Wohnung_nie_ohne_meine_Waffe_und_eine_kugelsichere_Weste.	1	1975	8	8	8	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	48	1	Ich	3	435	False	Ich_verwechsle_nie_die_Kabel_wenn_ich_an_einem_elektrischen_System_arbeite.	1	2325	NA	9	9	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	79	1	Was	3	395	False	Was_ich_an_Malta_mag,_ist_dass_man_nie_Regen_am_Himmel_sieht	1	3423	NA	10	10	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.mK	18	1	Jeden	5	354	False	Jeden_morgen_poliere_ich_meine_Violine_und_übe_zwei_Stunden_lang.	1	2273	6	11	11	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	78	1	Das	3	424	False	Das_ist_nicht_das_Leben,_das_ich_mir_gewünscht_habe.	1	2026	NA	12	12	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.pK	13	1	Ich	3	500	False	Ich_liebe_es,_am_Wochenende_einen_Lauf_durch_das_Gelände_zu_machen.	1	2605	7	13	13	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	64	1	Ich	3	359	False	Ich_würde_gern_Professor_werden,_wenn_ich_älter_bin.	1	2348	NA	14	14	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.pK	11	1	Ich	3	384	False	Ich_probiere_gern_meinen_süßen_Tabak,_wenn_ich_zu_Hause_bin.	1	5004	6	15	15	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	89	1	Ich	3	470	False	Ich_hätte_gern_ein_Kaninchen_als_Haustier.	1	2301	NA	16	16	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	61	1	Ich	3	414	False	Ich_freue_mich_schon_auf_meinen_Roadtrip_in_die_Türkei_im_Sommer.	0	2645	NA	17	17	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.mK	36	1	Ich	3	409	False	Ich_bin_mir_sicher,_dass_Kriegsdienst_eine_Wohltat_für_alle_ist.	1	2258	8	18	18	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	56	1	Ich	3	405	False	Ich_mache_Tacos_zum_Abendessen.	1	2408	NA	19	19	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.mK	30	1	Ich	3	404	False	Ich_habe_gerade_einen_neuen_Trick_auf_dem_Boden_erfunden.	1	3174	6	20	20	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	72	1	Ich	3	469	False	Ich_mache_gerne_Bilder_von_der_Natur.	1	2278	NA	21	21	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	76	1	Ich	3	409	False	Ich_mag_gerne_Wasser_und_jeden_Sport,_der_damit_zu_tun_hat.	1	2116	NA	22	22	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.pK	37	1	Es	2	359	False	Es_stört_mich_überhaupt_nicht,_Windeln_bei_kleinen_Kindern_zu_wechseln.	1	1811	6	23	23	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	85	1	Ich	3	410	False	Ich_möchte_gern_im_Sandkasten_spielen_mit_meiner_Freundin_Lily.	1	3416	NA	24	24	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	54	1	Ich	3	455	False	Ich_fahre_immer_mit_dem_Fahrrad_an_die_Uni.	1	3645	NA	25	25	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.pK	7	1	Morgen	6	410	False	Morgen_werde_ich_meine_Figur_von_Lego_fertigbauen.	1	1887	7	26	26	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	71	1	Ich	3	419	False	Ich_warte_darauf,_morgen_die_Lottozahlen_zu_sehen.	1	3530	NA	27	27	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.mK	40	1	Gestern	7	529	False	Gestern_habe_ich_mir_eine_schöne_Rolex_in_der_Innenstadt_gekauft.	0	5103	7	28	28	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	52	1	Ich	3	390	False	Ich_habe_gestern_vergessen,_meine_Pillen_zu_nehmen.	1	2323	NA	29	29	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	97	1	Wenn	4	460	False	Wenn_ich_jemandem_helfe,_tun_mir_andere_einen_Gefallen_beim_nächsten_Mal.	1	2345	NA	30	30	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.mK	14	1	Ich	3	439	False	Ich_bin_ein_Verfechter_von_Recycling_als_effiziente_Art,_die_Umwelt_zu_schützen.	1	1948	6	31	31	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	66	1	Ich	3	485	False	Ich_glaube,_dass_Aliens_irgendwo_im_Universum_existieren.	1	2197	NA	32	32	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.pK	1	1	Jeden	5	709	False	Jeden_Freitag_Abend_gehe_ich_gern_ins_Casino,_um_Poker_zu_spielen.	1	3050	8	33	33	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	88	1	Nach	4	549	False	Nach_dem_Essen_sitze_ich_auf_dem_Bett_und_schaue_aus_dem_Fenster.	1	2072	NA	34	34	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	41	1	Ich	3	399	False	Ich_warte_gespannt_auf_das_morgige_Spiel_von_Deutschland_gegen_Italien.	1	2348	NA	35	35	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.pK	31	1	Morgen	6	420	False	Morgen_schließe_ich_den_Kauf_meines_Landhauses_in_Florida_ab.	1	1917	7	36	36	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	73	1	Ich	3	404	False	Ich_zögere_nicht,_meine_Unterschrift_an_die_Fans_zu_geben.	1	1697	NA	37	37	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.mK	4	1	Ich	3	374	False	Ich_befürworte_die_Ideen,_über_die_Plato_in_seinen_Texten_schreibt.	1	3132	7	38	38	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	59	1	Ich	3	394	False	Ich_suche_nach_dem_perfekten_Kleid_für_meine_Hochzeit.	1	2055	NA	39	39	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	42	1	Ich	3	424	False	Ich_muss_neue_Pinsel_für_meinen_Zeichenkurs_kaufen.	1	1553	NA	40	40	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.mK	38	1	Ich	3	429	False	Ich_verkaufe_mein_nächstes_Kunstwerk_für_mindestens_80.000€.	1	1943	5	41	41	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	50	1	Ich	3	399	False	Ich_will_Kinder_haben_bevor_ich_30_bin.	1	1429	NA	42	42	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.pK	29	1	Was	3	424	False	Was_ich_im_Leben_wirklich_schätze,_ist_am_Ende_des_Arbeitstages_einen_Hamburger_zu_essen.	1	2001	13	43	43	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	44	1	Ich	3	420	False	Ich_will_den_Marathon_im_Juni_laufen.	1	1204	NA	44	44	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	60	1	Ich	3	384	False	Ich_gehe_dieses_Wochenende_ins_Theater,_zusammen_mit_Freunden.	1	1311	NA	45	45	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.pK	39	1	Ich	3	390	False	Ich_trinke_normalerweise_einige_Liter_Bier_am_Samstagabend.	0	2049	6	46	46	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	81	1	Ich	3	449	False	Ich_möchte_gern_Kinderärztin_werden,_wenn_ich_mit_der_Uni_fertig_bin.	1	1202	NA	47	47	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.mK	32	1	Ich	3	409	False	Ich_hätte_gerne_einen_Salat_und_ein_Glas_Wasser.	1	2012	5	48	48	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	100	1	Ich	3	374	False	Ich_bereite_normalerweise_meine_Reden_vor,_anstatt_aus_dem_Stegreif_zu_erzählen.	1	3021	NA	49	49	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.mK	6	1	Gestern	7	445	False	Gestern_war_ich_in_der_Oper_und_es_war_großartig.	1	2386	6	50	50	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	87	1	Ich	3	454	False	Ich_mag_definitiv_kein_Gold_neben_Silber.	1	1921	NA	51	51	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	99	1	Ich	3	424	False	Ich_spiele_normalerweise_in_vollen_Straßen_in_großen_Städten.	1	1565	NA	52	52	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.pK	25	1	An	2	355	False	An_den_meisten_Abenden_esse_ich_Hummer_und_Calamari.	1	1337	7	53	53	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	57	1	Ich	3	362	False	Ich_mag_es_überhaupt_nicht,_eingesperrte_Tiere_in_ihren_Zookäfigen_zu_sehen.	1	3055	NA	54	54	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.pK	19	1	Meiner	6	620	False	Meiner_Meinung_nach_sind_die_wichtigsten_Dinge_im_Leben_Bildung_und_Literatur.	1	1517	10	55	55	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	49	1	Ich	3	385	False	Ich_möchte_eine_neue_Technik_in_meinem_nächsten_Stück_benutzen.	1	2034	NA	56	56	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	45	1	Ich	3	400	False	Ich_liebe_die_riesigen_Wellen_an_diesem_Nachmittag.	1	1649	NA	57	57	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.mK	24	1	Jeden	5	415	False	Jeden_Abend_decke_ich_den_Tisch_für_die_ganze_Familie,_mit_Tellern,_Essstäbchen_und_Gläsern.	1	1643	13	58	58	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	67	1	Entschuldigung,	15	404	False	Entschuldigung,_wir_haben_heute_keine_Tomaten_mehr.	1	1071	NA	59	59	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.mK	26	1	Gute	4	355	False	Gute_Arbeitsstellen_sollten_für_alle_Flüchtlinge_verfügbar_sein.	1	1338	6	60	60	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	65	1	Ich	3	394	False	Ich_wurde_überrascht_von_den_Fähigkeiten_meines_Gegners,_er_hat_mich_geschlagen.	1	1126	NA	61	61	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	96	1	Meiner	6	480	False	Meiner_Meinung_nach_hat_Spider-Man_die_beste_Handlung.	1	1848	NA	62	62	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.pK	9	1	Nach	4	490	False	Nach_der_Arbeit_werde_ich_diesen_Freitag_Abend_früher_in_die_Kirche_gehen.	1	1720	12	63	63	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	58	1	Ich	3	360	False	Ich_esse_gerne_Fisch_mit_Tartar_und_Meerrettich.	1	1048	NA	64	64	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.pK	3	1	Diesen	6	430	False	Diesen_Samstag_kann_ich_mit_dem_Traktor_fahren_und_die_Felder_pflügen.	1	1860	7	65	65	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	86	1	Nur	3	350	False	Nur_alle_zehn_Jahre_verpasse_ich_die_Andacht_in_der_Kapelle.	1	1659	NA	66	66	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	94	1	Wenn	4	444	False	Wenn_ich_an_Weihnachten_zurück_in_die_Stadt_komme,_verbringe_ich_wieder_Zeit_mit_meinen_Freunden.	1	1513	NA	67	67	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.mK	12	1	Morgen	6	415	False	Morgen_werde_ich_mir_eine_Sinfonie_in_der_Royal_Albert_Hall_anhören.	1	1759	6	68	68	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	74	1	Ich	3	384	False	Ich_esse_gerne_Waffeln_mit_Nutella_auf_dem_Weihnachtsmarkt.	1	1269	NA	69	69	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.mK	22	1	Am	2	829	False	Am_Wochenende_spiele_ich_Fußball_im_Park.	1	1852	5	70	70	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	63	1	Ich	3	369	False	Ich_erwarte_ein_Geschenk_von_meinen_Eltern.	0	2273	NA	71	71	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	77	1	Normalerweise	13	419	False	Normalerweise_kaufe_ich_Wolle_direkt_von_einem_Geschäft_auf_dem_Land.	0	2638	NA	72	72	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.pK	21	1	Ich	3	349	False	Ich_habe_vor,_zum_Skifahren_zu_verreisen_in_diesem_Winter.	1	1619	5	73	73	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	68	1	Ich	3	379	False	Ich_glaube,_dass_die_Robotik_und_angrenzende_Felder_Zukunft_haben.	1	1428	NA	74	74	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.pK	35	1	Bevor	5	419	False	Bevor_ich_Freunde_treffe,_mache_ich_Make-up_auf_mein_Gesicht.	1	1087	7	75	75	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	43	1	Ich	3	420	False	Ich_trage_nur_Schuhe_aus_Leder.	1	1218	NA	76	76	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	83	1	Es	2	374	False	Es_gibt_nichts_Besseres_als_eine_Rose,_um_zu_sagen,_dass_man_in_jemanden_verliebt_ist.	0	2373	NA	77	77	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.mK	16	1	Zu	2	395	False	Zu_Weihnachten_wünsche_ich_mir_eine_Barbie_im_Hochzeitskleid.	1	1527	7	78	78	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	80	1	Wo	2	375	False	Wo_hast_du_die_Schere_diesmal_wieder_hingelegt?	1	2102	NA	79	79	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.mK	10	1	Meine	5	355	False	Meine_Haut_sieht_aus_wie_Schokolade_nach_all_der_Zeit_im_Urlaub.	1	1968	6	80	80	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	70	1	Ich	3	375	False	Ich_will_mich_in_der_nächsten_Amtsperiode_zum_Bürgermeister_wählen_lassen.	1	1168	NA	81	81	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	53	1	Morgen	6	420	False	Morgen_werde_ich_endlich_das_neue_Parfüm_von_Guerlain_kaufen.	1	1014	NA	82	82	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.pK	17	1	Manchmal	8	410	False	Manchmal_nehme_ich_einfach_mein_Gewehr_und_fahre_in_den_Wald,_um_ein_paar_Hirsche_zu_jagen.	0	1085	6	83	83	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	93	1	Ich	3	394	False	Ich_habe_ein_Hotelzimmer_für_2_Nächte_im_Holiday_Inn_reserviert.	1	947	NA	84	84	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.pK	23	1	Ich	3	399	False	Ich_werde_heute_meine_Freunde_im_Nachtclub_treffen.	1	976	7	85	85	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	75	1	Ich	3	365	False	Ich_brauche_eine_neue_Idee_für_mein_nächstes_Buch.	1	1723	NA	86	86	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	98	1	Viele	5	349	False	Viele_junge_Leute_wollen_Privilegien,_aber_keine_Verantwortung.	1	1383	NA	87	87	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.mK	28	1	Ich	3	370	False	Ich_könnte_nicht_leben_ohne_mein_iPhone_oder_meine_Familie.	1	1408	7	88	88	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	69	1	Ich	3	355	False	Ich_verkaufte_mein_Geschäft_an_einen_Immobilienhändler_zu_einem_guten_Preis.	1	1842	NA	89	89	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.mK	34	1	Ich	3	409	False	Ich_mache_dir_ein_Angebot,_das_du_nicht_ablehnen_kannst.	1	1398	5	90	90	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	91	1	Ich	3	414	False	Ich_habe_heute_auf_eine_Anzeige_geantwortet.	1	1683	NA	91	91	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	47	1	Eines	5	390	False	Eines_Tages_würde_ich_gern_zum_Amazonas_fahren,_um_die_Natur_dort_aufzunehmen.	1	1637	NA	92	92	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.pK	5	1	Nächste	8	412	False	Nächste_Woche_werde_ich_einen_Ferrari_kaufen.	1	1894	6	93	93	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	62	1	Jeden	5	359	False	Jeden_Tag_genieße_ich_meinen_Tee_pünktlich_um_fünf_Uhr.	1	882	NA	94	94	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.pK	27	1	Ich	3	361	False	Ich_gehe_oft_zum_Gottesdienst,_um_über_tiefe_philosophische_Fragen_nachzudenken.	1	1707	5	95	95	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	90	1	Ich	3	380	False	Ich_kaufe_mein_Gemüse_nur_in_Bioläden.	1	1072	NA	96	96	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	84	1	Ich	3	355	False	Ich_brauche_noch_einige_Dokumente,_bevor_ich_fliegen_kann.	1	1153	NA	97	97	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	pS.mK	20	1	Ich	3	330	False	Ich_werde_meinen_Smoking_auf_der_Bühne_tragen.	1	993	4	98	98	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	fillers	92	1	Ich	3	355	False	Ich_arbeite_jeden_Tag_mit_Mäusen,_an_denen_ich_forsche.	1	2632	NA	99	99	1
2	22	yes	female	Yes	englisch	fliessend	spanisch	mittel	französisch	etwas	86	July 19 2016 08:59:38	mS.mK	2	1	Ich	3	344	False	Ich_warte_ungeduldig_auf_meine_Hochzeit_nächsten_Monat.	1	1364	6	100	100	1
38	26	yes	male	Yes	Deutsch	fliessend	Englisch	sehr gut	Franzoesisch	etwas	88	July 19 2016 09:37:12	fillers	92	1	Ich	3	344	False	Ich_arbeite_jeden_Tag_mit_Mäusen,_an_denen_ich_forsche.	1	2539	NA	1	1	0
38	26	yes	male	Yes	Deutsch	fliessend	Englisch	sehr gut	Franzoesisch	etwas	88	July 19 2016 09:37:12	pS.mK	18	1	Jeden	5	392	False	Jeden_morgen_poliere_ich_meine_Violine_und_übe_zwei_Stunden_lang.	1	1999	6	2	2	0
